bot_id,market,algorithm,symbol
sp500_bac_gru_nn__ps,SP500,gru_nn__ps,BAC
sp500_bac_gru_nn__ps_v3,SP500,gru_nn__ps,BAC
sp500_bac_gru_nn__ps_v9,SP500,gru_nn__ps,BAC
sp500_bac_gru_nn__ps_v8,SP500,gru_nn__ps,BAC
sp500_cvx_gru_nn__ps_v4,SP500,gru_nn__ps,CVX
sp500_gs_gru_nn__ps_v5,SP500,gru_nn__ps,GS
sp500_gs_gru_nn__ps_v9,SP500,gru_nn__ps,GS
sp500_gs_gru_nn__ps_v8,SP500,gru_nn__ps,GS
sp500_gs_gru_nn__ps_v6,SP500,gru_nn__ps,GS
sp500_gs_gru_nn__ps_v3,SP500,gru_nn__ps,GS
sp500_gs_gru_nn__ps_v10,SP500,gru_nn__ps,GS
sp500_gs_gru_nn__ps_v2,SP500,gru_nn__ps,GS
sp500_gs_gru_nn__ps_v7,SP500,gru_nn__ps,GS
sp500_gs_gru_nn__ps_v4,SP500,gru_nn__ps,GS
sp500_gs_gru_nn__ps,SP500,gru_nn__ps,GS
sp500_jnj_gru_nn__ps_v5,SP500,gru_nn__ps,JNJ
sp500_jnj_gru_nn__ps_v2,SP500,gru_nn__ps,JNJ
sp500_jnj_gru_nn__ps_v8,SP500,gru_nn__ps,JNJ
sp500_jnj_gru_nn__ps_v4,SP500,gru_nn__ps,JNJ
sp500_jnj_gru_nn__ps_v6,SP500,gru_nn__ps,JNJ
sp500_jnj_gru_nn__ps_v10,SP500,gru_nn__ps,JNJ
sp500_jnj_gru_nn__ps_v9,SP500,gru_nn__ps,JNJ
sp500_jnj_gru_nn__ps_v3,SP500,gru_nn__ps,JNJ
sp500_jnj_gru_nn__ps,SP500,gru_nn__ps,JNJ
sp500_jnj_gru_nn__ps_v7,SP500,gru_nn__ps,JNJ
sp500_jpm_gru_nn__ps_v2,SP500,gru_nn__ps,JPM
sp500_jpm_gru_nn__ps_v7,SP500,gru_nn__ps,JPM
sp500_jpm_gru_nn__ps_v3,SP500,gru_nn__ps,JPM
sp500_jpm_gru_nn__ps,SP500,gru_nn__ps,JPM
sp500_jpm_gru_nn__ps_v4,SP500,gru_nn__ps,JPM
sp500_jpm_gru_nn__ps_v10,SP500,gru_nn__ps,JPM
sp500_jpm_gru_nn__ps_v6,SP500,gru_nn__ps,JPM
sp500_jpm_gru_nn__ps_v8,SP500,gru_nn__ps,JPM
sp500_jpm_gru_nn__ps_v9,SP500,gru_nn__ps,JPM
sp500_jpm_gru_nn__ps_v5,SP500,gru_nn__ps,JPM
sp500_ko_gru_nn__ps_v4,SP500,gru_nn__ps,KO
sp500_ko_gru_nn__ps_v10,SP500,gru_nn__ps,KO
sp500_ma_gru_nn__ps_v5,SP500,gru_nn__ps,MA
sp500_ma_gru_nn__ps_v3,SP500,gru_nn__ps,MA
sp500_ma_gru_nn__ps_v7,SP500,gru_nn__ps,MA
sp500_ma_gru_nn__ps_v4,SP500,gru_nn__ps,MA
sp500_ma_gru_nn__ps,SP500,gru_nn__ps,MA
sp500_ma_gru_nn__ps_v10,SP500,gru_nn__ps,MA
sp500_ma_gru_nn__ps_v9,SP500,gru_nn__ps,MA
sp500_ma_gru_nn__ps_v2,SP500,gru_nn__ps,MA
sp500_ma_gru_nn__ps_v8,SP500,gru_nn__ps,MA
sp500_ma_gru_nn__ps_v6,SP500,gru_nn__ps,MA
sp500_pfe_gru_nn__ps_v4,SP500,gru_nn__ps,PFE
sp500_pg_gru_nn__ps_v4,SP500,gru_nn__ps,PG
sp500_qqq_gru_nn__ps_v6,SP500,gru_nn__ps,QQQ
sp500_qqq_gru_nn__ps_v4,SP500,gru_nn__ps,QQQ
sp500_qqq_gru_nn__ps_v10,SP500,gru_nn__ps,QQQ
sp500_qqq_gru_nn__ps_v9,SP500,gru_nn__ps,QQQ
sp500_qqq_gru_nn__ps_v5,SP500,gru_nn__ps,QQQ
sp500_qqq_gru_nn__ps_v7,SP500,gru_nn__ps,QQQ
sp500_qqq_gru_nn__ps,SP500,gru_nn__ps,QQQ
sp500_qqq_gru_nn__ps_v2,SP500,gru_nn__ps,QQQ
sp500_qqq_gru_nn__ps_v3,SP500,gru_nn__ps,QQQ
sp500_qqq_gru_nn__ps_v8,SP500,gru_nn__ps,QQQ
sp500_spy_gru_nn__ps_v9,SP500,gru_nn__ps,SPY
sp500_spy_gru_nn__ps_v2,SP500,gru_nn__ps,SPY
sp500_spy_gru_nn__ps_v3,SP500,gru_nn__ps,SPY
sp500_spy_gru_nn__ps_v5,SP500,gru_nn__ps,SPY
sp500_spy_gru_nn__ps_v4,SP500,gru_nn__ps,SPY
sp500_spy_gru_nn__ps,SP500,gru_nn__ps,SPY
sp500_spy_gru_nn__ps_v7,SP500,gru_nn__ps,SPY
sp500_spy_gru_nn__ps_v6,SP500,gru_nn__ps,SPY
sp500_spy_gru_nn__ps_v10,SP500,gru_nn__ps,SPY
sp500_spy_gru_nn__ps_v8,SP500,gru_nn__ps,SPY
sp500_unh_gru_nn__ps,SP500,gru_nn__ps,UNH
sp500_unh_gru_nn__ps_v8,SP500,gru_nn__ps,UNH
sp500_unh_gru_nn__ps_v6,SP500,gru_nn__ps,UNH
sp500_unh_gru_nn__ps_v2,SP500,gru_nn__ps,UNH
sp500_unh_gru_nn__ps_v9,SP500,gru_nn__ps,UNH
sp500_unh_gru_nn__ps_v5,SP500,gru_nn__ps,UNH
sp500_unh_gru_nn__ps_v4,SP500,gru_nn__ps,UNH
sp500_unh_gru_nn__ps_v10,SP500,gru_nn__ps,UNH
sp500_unh_gru_nn__ps_v3,SP500,gru_nn__ps,UNH
sp500_unh_gru_nn__ps_v7,SP500,gru_nn__ps,UNH
sp500_v_gru_nn__ps_v4,SP500,gru_nn__ps,V
sp500_v_gru_nn__ps_v8,SP500,gru_nn__ps,V
sp500_v_gru_nn__ps_v7,SP500,gru_nn__ps,V
sp500_v_gru_nn__ps_v10,SP500,gru_nn__ps,V
sp500_v_gru_nn__ps_v3,SP500,gru_nn__ps,V
sp500_v_gru_nn__ps_v6,SP500,gru_nn__ps,V
sp500_v_gru_nn__ps_v5,SP500,gru_nn__ps,V
sp500_v_gru_nn__ps_v2,SP500,gru_nn__ps,V
sp500_v_gru_nn__ps_v9,SP500,gru_nn__ps,V
sp500_v_gru_nn__ps,SP500,gru_nn__ps,V
sp500_wmt_gru_nn__ps_v4,SP500,gru_nn__ps,WMT
sp500_xom_gru_nn__ps_v4,SP500,gru_nn__ps,XOM
sp500_lightgbm_v4,SP500,lightgbm,
sp500_lightgbm_v2,SP500,lightgbm,
sp500_lightgbm_v5,SP500,lightgbm,
sp500_lightgbm_v10,SP500,lightgbm,
sp500_bac_lightgbm__ps_v3,SP500,lightgbm__ps,BAC
sp500_bac_lightgbm__ps_v9,SP500,lightgbm__ps,BAC
sp500_bac_lightgbm__ps,SP500,lightgbm__ps,BAC
sp500_bac_lightgbm__ps_v2,SP500,lightgbm__ps,BAC
sp500_bac_lightgbm__ps_v8,SP500,lightgbm__ps,BAC
sp500_bac_lightgbm__ps_v4,SP500,lightgbm__ps,BAC
sp500_bac_lightgbm__ps_v5,SP500,lightgbm__ps,BAC
sp500_bac_lightgbm__ps_v10,SP500,lightgbm__ps,BAC
sp500_bac_lightgbm__ps_v6,SP500,lightgbm__ps,BAC
sp500_bac_lightgbm__ps_v7,SP500,lightgbm__ps,BAC
sp500_cvx_lightgbm__ps_v8,SP500,lightgbm__ps,CVX
sp500_cvx_lightgbm__ps_v5,SP500,lightgbm__ps,CVX
sp500_cvx_lightgbm__ps,SP500,lightgbm__ps,CVX
sp500_cvx_lightgbm__ps_v2,SP500,lightgbm__ps,CVX
sp500_cvx_lightgbm__ps_v6,SP500,lightgbm__ps,CVX
sp500_cvx_lightgbm__ps_v7,SP500,lightgbm__ps,CVX
sp500_cvx_lightgbm__ps_v10,SP500,lightgbm__ps,CVX
sp500_cvx_lightgbm__ps_v4,SP500,lightgbm__ps,CVX
sp500_cvx_lightgbm__ps_v3,SP500,lightgbm__ps,CVX
sp500_gs_lightgbm__ps_v4,SP500,lightgbm__ps,GS
sp500_gs_lightgbm__ps_v10,SP500,lightgbm__ps,GS
sp500_gs_lightgbm__ps_v5,SP500,lightgbm__ps,GS
sp500_gs_lightgbm__ps_v2,SP500,lightgbm__ps,GS
sp500_jnj_lightgbm__ps_v6,SP500,lightgbm__ps,JNJ
sp500_jnj_lightgbm__ps,SP500,lightgbm__ps,JNJ
sp500_jnj_lightgbm__ps_v3,SP500,lightgbm__ps,JNJ
sp500_jnj_lightgbm__ps_v7,SP500,lightgbm__ps,JNJ
sp500_jnj_lightgbm__ps_v4,SP500,lightgbm__ps,JNJ
sp500_jnj_lightgbm__ps_v5,SP500,lightgbm__ps,JNJ
sp500_jnj_lightgbm__ps_v2,SP500,lightgbm__ps,JNJ
sp500_jnj_lightgbm__ps_v10,SP500,lightgbm__ps,JNJ
sp500_jnj_lightgbm__ps_v8,SP500,lightgbm__ps,JNJ
sp500_jpm_lightgbm__ps_v8,SP500,lightgbm__ps,JPM
sp500_jpm_lightgbm__ps_v5,SP500,lightgbm__ps,JPM
sp500_jpm_lightgbm__ps_v2,SP500,lightgbm__ps,JPM
sp500_jpm_lightgbm__ps_v4,SP500,lightgbm__ps,JPM
sp500_jpm_lightgbm__ps_v9,SP500,lightgbm__ps,JPM
sp500_jpm_lightgbm__ps_v6,SP500,lightgbm__ps,JPM
sp500_jpm_lightgbm__ps,SP500,lightgbm__ps,JPM
sp500_jpm_lightgbm__ps_v7,SP500,lightgbm__ps,JPM
sp500_jpm_lightgbm__ps_v3,SP500,lightgbm__ps,JPM
sp500_jpm_lightgbm__ps_v10,SP500,lightgbm__ps,JPM
sp500_ko_lightgbm__ps_v5,SP500,lightgbm__ps,KO
sp500_ko_lightgbm__ps_v10,SP500,lightgbm__ps,KO
sp500_ko_lightgbm__ps_v4,SP500,lightgbm__ps,KO
sp500_ko_lightgbm__ps,SP500,lightgbm__ps,KO
sp500_ko_lightgbm__ps_v7,SP500,lightgbm__ps,KO
sp500_ko_lightgbm__ps_v6,SP500,lightgbm__ps,KO
sp500_ko_lightgbm__ps_v2,SP500,lightgbm__ps,KO
sp500_ko_lightgbm__ps_v8,SP500,lightgbm__ps,KO
sp500_ma_lightgbm__ps_v10,SP500,lightgbm__ps,MA
sp500_ma_lightgbm__ps_v8,SP500,lightgbm__ps,MA
sp500_ma_lightgbm__ps_v4,SP500,lightgbm__ps,MA
sp500_ma_lightgbm__ps_v5,SP500,lightgbm__ps,MA
sp500_ma_lightgbm__ps_v2,SP500,lightgbm__ps,MA
sp500_pfe_lightgbm__ps,SP500,lightgbm__ps,PFE
sp500_pfe_lightgbm__ps_v2,SP500,lightgbm__ps,PFE
sp500_pfe_lightgbm__ps_v6,SP500,lightgbm__ps,PFE
sp500_pfe_lightgbm__ps_v9,SP500,lightgbm__ps,PFE
sp500_pfe_lightgbm__ps_v8,SP500,lightgbm__ps,PFE
sp500_pfe_lightgbm__ps_v10,SP500,lightgbm__ps,PFE
sp500_pfe_lightgbm__ps_v5,SP500,lightgbm__ps,PFE
sp500_pfe_lightgbm__ps_v7,SP500,lightgbm__ps,PFE
sp500_pfe_lightgbm__ps_v4,SP500,lightgbm__ps,PFE
sp500_pfe_lightgbm__ps_v3,SP500,lightgbm__ps,PFE
sp500_pg_lightgbm__ps_v5,SP500,lightgbm__ps,PG
sp500_pg_lightgbm__ps_v2,SP500,lightgbm__ps,PG
sp500_pg_lightgbm__ps_v9,SP500,lightgbm__ps,PG
sp500_pg_lightgbm__ps_v8,SP500,lightgbm__ps,PG
sp500_pg_lightgbm__ps_v4,SP500,lightgbm__ps,PG
sp500_pg_lightgbm__ps,SP500,lightgbm__ps,PG
sp500_pg_lightgbm__ps_v6,SP500,lightgbm__ps,PG
sp500_pg_lightgbm__ps_v7,SP500,lightgbm__ps,PG
sp500_pg_lightgbm__ps_v3,SP500,lightgbm__ps,PG
sp500_pg_lightgbm__ps_v10,SP500,lightgbm__ps,PG
sp500_qqq_lightgbm__ps_v10,SP500,lightgbm__ps,QQQ
sp500_qqq_lightgbm__ps_v5,SP500,lightgbm__ps,QQQ
sp500_qqq_lightgbm__ps_v8,SP500,lightgbm__ps,QQQ
sp500_qqq_lightgbm__ps_v2,SP500,lightgbm__ps,QQQ
sp500_qqq_lightgbm__ps_v4,SP500,lightgbm__ps,QQQ
sp500_spy_lightgbm__ps_v10,SP500,lightgbm__ps,SPY
sp500_spy_lightgbm__ps_v4,SP500,lightgbm__ps,SPY
sp500_spy_lightgbm__ps_v8,SP500,lightgbm__ps,SPY
sp500_spy_lightgbm__ps_v2,SP500,lightgbm__ps,SPY
sp500_spy_lightgbm__ps_v5,SP500,lightgbm__ps,SPY
sp500_unh_lightgbm__ps_v3,SP500,lightgbm__ps,UNH
sp500_unh_lightgbm__ps,SP500,lightgbm__ps,UNH
sp500_unh_lightgbm__ps_v10,SP500,lightgbm__ps,UNH
sp500_unh_lightgbm__ps_v6,SP500,lightgbm__ps,UNH
sp500_unh_lightgbm__ps_v7,SP500,lightgbm__ps,UNH
sp500_unh_lightgbm__ps_v9,SP500,lightgbm__ps,UNH
sp500_unh_lightgbm__ps_v5,SP500,lightgbm__ps,UNH
sp500_unh_lightgbm__ps_v2,SP500,lightgbm__ps,UNH
sp500_unh_lightgbm__ps_v4,SP500,lightgbm__ps,UNH
sp500_unh_lightgbm__ps_v8,SP500,lightgbm__ps,UNH
sp500_v_lightgbm__ps_v8,SP500,lightgbm__ps,V
sp500_v_lightgbm__ps_v10,SP500,lightgbm__ps,V
sp500_v_lightgbm__ps_v5,SP500,lightgbm__ps,V
sp500_v_lightgbm__ps_v4,SP500,lightgbm__ps,V
sp500_v_lightgbm__ps_v2,SP500,lightgbm__ps,V
sp500_wmt_lightgbm__ps_v10,SP500,lightgbm__ps,WMT
sp500_wmt_lightgbm__ps_v7,SP500,lightgbm__ps,WMT
sp500_wmt_lightgbm__ps_v4,SP500,lightgbm__ps,WMT
sp500_wmt_lightgbm__ps_v2,SP500,lightgbm__ps,WMT
sp500_wmt_lightgbm__ps_v8,SP500,lightgbm__ps,WMT
sp500_wmt_lightgbm__ps_v6,SP500,lightgbm__ps,WMT
sp500_wmt_lightgbm__ps,SP500,lightgbm__ps,WMT
sp500_wmt_lightgbm__ps_v5,SP500,lightgbm__ps,WMT
sp500_xom_lightgbm__ps_v2,SP500,lightgbm__ps,XOM
sp500_xom_lightgbm__ps_v10,SP500,lightgbm__ps,XOM
sp500_xom_lightgbm__ps_v8,SP500,lightgbm__ps,XOM
sp500_xom_lightgbm__ps_v5,SP500,lightgbm__ps,XOM
sp500_xom_lightgbm__ps_v4,SP500,lightgbm__ps,XOM
sp500_bac_lstm_nn__ps,SP500,lstm_nn__ps,BAC
sp500_bac_lstm_nn__ps_v10,SP500,lstm_nn__ps,BAC
sp500_bac_lstm_nn__ps_v5,SP500,lstm_nn__ps,BAC
sp500_bac_lstm_nn__ps_v7,SP500,lstm_nn__ps,BAC
sp500_bac_lstm_nn__ps_v9,SP500,lstm_nn__ps,BAC
sp500_bac_lstm_nn__ps_v6,SP500,lstm_nn__ps,BAC
sp500_bac_lstm_nn__ps_v3,SP500,lstm_nn__ps,BAC
sp500_bac_lstm_nn__ps_v4,SP500,lstm_nn__ps,BAC
sp500_bac_lstm_nn__ps_v8,SP500,lstm_nn__ps,BAC
sp500_bac_lstm_nn__ps_v2,SP500,lstm_nn__ps,BAC
sp500_cvx_lstm_nn__ps_v4,SP500,lstm_nn__ps,CVX
sp500_gs_lstm_nn__ps,SP500,lstm_nn__ps,GS
sp500_gs_lstm_nn__ps_v4,SP500,lstm_nn__ps,GS
sp500_gs_lstm_nn__ps_v8,SP500,lstm_nn__ps,GS
sp500_gs_lstm_nn__ps_v3,SP500,lstm_nn__ps,GS
sp500_gs_lstm_nn__ps_v9,SP500,lstm_nn__ps,GS
sp500_gs_lstm_nn__ps_v6,SP500,lstm_nn__ps,GS
sp500_gs_lstm_nn__ps_v10,SP500,lstm_nn__ps,GS
sp500_gs_lstm_nn__ps_v5,SP500,lstm_nn__ps,GS
sp500_gs_lstm_nn__ps_v7,SP500,lstm_nn__ps,GS
sp500_gs_lstm_nn__ps_v2,SP500,lstm_nn__ps,GS
sp500_jnj_lstm_nn__ps_v3,SP500,lstm_nn__ps,JNJ
sp500_jnj_lstm_nn__ps_v7,SP500,lstm_nn__ps,JNJ
sp500_jnj_lstm_nn__ps_v5,SP500,lstm_nn__ps,JNJ
sp500_jnj_lstm_nn__ps_v4,SP500,lstm_nn__ps,JNJ
sp500_jnj_lstm_nn__ps_v6,SP500,lstm_nn__ps,JNJ
sp500_jnj_lstm_nn__ps,SP500,lstm_nn__ps,JNJ
sp500_jnj_lstm_nn__ps_v8,SP500,lstm_nn__ps,JNJ
sp500_jnj_lstm_nn__ps_v2,SP500,lstm_nn__ps,JNJ
sp500_jnj_lstm_nn__ps_v9,SP500,lstm_nn__ps,JNJ
sp500_jnj_lstm_nn__ps_v10,SP500,lstm_nn__ps,JNJ
sp500_jpm_lstm_nn__ps_v7,SP500,lstm_nn__ps,JPM
sp500_jpm_lstm_nn__ps_v9,SP500,lstm_nn__ps,JPM
sp500_jpm_lstm_nn__ps,SP500,lstm_nn__ps,JPM
sp500_jpm_lstm_nn__ps_v6,SP500,lstm_nn__ps,JPM
sp500_jpm_lstm_nn__ps_v3,SP500,lstm_nn__ps,JPM
sp500_jpm_lstm_nn__ps_v5,SP500,lstm_nn__ps,JPM
sp500_jpm_lstm_nn__ps_v4,SP500,lstm_nn__ps,JPM
sp500_jpm_lstm_nn__ps_v10,SP500,lstm_nn__ps,JPM
sp500_jpm_lstm_nn__ps_v2,SP500,lstm_nn__ps,JPM
sp500_jpm_lstm_nn__ps_v8,SP500,lstm_nn__ps,JPM
sp500_ko_lstm_nn__ps_v4,SP500,lstm_nn__ps,KO
sp500_ma_lstm_nn__ps_v10,SP500,lstm_nn__ps,MA
sp500_ma_lstm_nn__ps_v5,SP500,lstm_nn__ps,MA
sp500_pfe_lstm_nn__ps_v4,SP500,lstm_nn__ps,PFE
sp500_pg_lstm_nn__ps_v4,SP500,lstm_nn__ps,PG
sp500_qqq_lstm_nn__ps_v5,SP500,lstm_nn__ps,QQQ
sp500_qqq_lstm_nn__ps_v3,SP500,lstm_nn__ps,QQQ
sp500_qqq_lstm_nn__ps_v4,SP500,lstm_nn__ps,QQQ
sp500_qqq_lstm_nn__ps_v10,SP500,lstm_nn__ps,QQQ
sp500_qqq_lstm_nn__ps_v6,SP500,lstm_nn__ps,QQQ
sp500_qqq_lstm_nn__ps_v2,SP500,lstm_nn__ps,QQQ
sp500_qqq_lstm_nn__ps_v9,SP500,lstm_nn__ps,QQQ
sp500_qqq_lstm_nn__ps_v8,SP500,lstm_nn__ps,QQQ
sp500_qqq_lstm_nn__ps,SP500,lstm_nn__ps,QQQ
sp500_qqq_lstm_nn__ps_v7,SP500,lstm_nn__ps,QQQ
sp500_spy_lstm_nn__ps,SP500,lstm_nn__ps,SPY
sp500_spy_lstm_nn__ps_v3,SP500,lstm_nn__ps,SPY
sp500_spy_lstm_nn__ps_v9,SP500,lstm_nn__ps,SPY
sp500_spy_lstm_nn__ps_v8,SP500,lstm_nn__ps,SPY
sp500_spy_lstm_nn__ps_v10,SP500,lstm_nn__ps,SPY
sp500_spy_lstm_nn__ps_v4,SP500,lstm_nn__ps,SPY
sp500_spy_lstm_nn__ps_v2,SP500,lstm_nn__ps,SPY
sp500_spy_lstm_nn__ps_v7,SP500,lstm_nn__ps,SPY
sp500_spy_lstm_nn__ps_v5,SP500,lstm_nn__ps,SPY
sp500_spy_lstm_nn__ps_v6,SP500,lstm_nn__ps,SPY
sp500_unh_lstm_nn__ps_v4,SP500,lstm_nn__ps,UNH
sp500_unh_lstm_nn__ps_v10,SP500,lstm_nn__ps,UNH
sp500_unh_lstm_nn__ps_v6,SP500,lstm_nn__ps,UNH
sp500_unh_lstm_nn__ps_v2,SP500,lstm_nn__ps,UNH
sp500_unh_lstm_nn__ps,SP500,lstm_nn__ps,UNH
sp500_unh_lstm_nn__ps_v9,SP500,lstm_nn__ps,UNH
sp500_unh_lstm_nn__ps_v8,SP500,lstm_nn__ps,UNH
sp500_unh_lstm_nn__ps_v3,SP500,lstm_nn__ps,UNH
sp500_unh_lstm_nn__ps_v5,SP500,lstm_nn__ps,UNH
sp500_unh_lstm_nn__ps_v7,SP500,lstm_nn__ps,UNH
sp500_v_lstm_nn__ps_v6,SP500,lstm_nn__ps,V
sp500_v_lstm_nn__ps_v5,SP500,lstm_nn__ps,V
sp500_v_lstm_nn__ps_v8,SP500,lstm_nn__ps,V
sp500_v_lstm_nn__ps_v10,SP500,lstm_nn__ps,V
sp500_v_lstm_nn__ps_v7,SP500,lstm_nn__ps,V
sp500_v_lstm_nn__ps,SP500,lstm_nn__ps,V
sp500_v_lstm_nn__ps_v9,SP500,lstm_nn__ps,V
sp500_v_lstm_nn__ps_v2,SP500,lstm_nn__ps,V
sp500_v_lstm_nn__ps_v4,SP500,lstm_nn__ps,V
sp500_v_lstm_nn__ps_v3,SP500,lstm_nn__ps,V
sp500_xom_lstm_nn__ps_v4,SP500,lstm_nn__ps,XOM
sp500_jnj_meta_stack__ps,SP500,meta_stack__ps,JNJ
sp500_ko_meta_stack__ps,SP500,meta_stack__ps,KO
sp500_ma_meta_stack__ps,SP500,meta_stack__ps,MA
sp500_qqq_meta_stack__ps,SP500,meta_stack__ps,QQQ
sp500_spy_meta_stack__ps,SP500,meta_stack__ps,SPY
sp500_v_meta_stack__ps,SP500,meta_stack__ps,V
sp500_moving_average_v10,SP500,moving_average,
sp500_moving_average_v5,SP500,moving_average,
sp500_bac_moving_average__ps_v10,SP500,moving_average__ps,BAC
sp500_bac_moving_average__ps_v8,SP500,moving_average__ps,BAC
sp500_bac_moving_average__ps_v2,SP500,moving_average__ps,BAC
sp500_bac_moving_average__ps_v5,SP500,moving_average__ps,BAC
sp500_cvx_moving_average__ps_v2,SP500,moving_average__ps,CVX
sp500_cvx_moving_average__ps_v4,SP500,moving_average__ps,CVX
sp500_cvx_moving_average__ps_v8,SP500,moving_average__ps,CVX
sp500_cvx_moving_average__ps_v6,SP500,moving_average__ps,CVX
sp500_cvx_moving_average__ps_v9,SP500,moving_average__ps,CVX
sp500_cvx_moving_average__ps_v10,SP500,moving_average__ps,CVX
sp500_cvx_moving_average__ps_v5,SP500,moving_average__ps,CVX
sp500_cvx_moving_average__ps_v3,SP500,moving_average__ps,CVX
sp500_cvx_moving_average__ps,SP500,moving_average__ps,CVX
sp500_cvx_moving_average__ps_v7,SP500,moving_average__ps,CVX
sp500_gs_moving_average__ps_v6,SP500,moving_average__ps,GS
sp500_gs_moving_average__ps_v4,SP500,moving_average__ps,GS
sp500_gs_moving_average__ps_v3,SP500,moving_average__ps,GS
sp500_gs_moving_average__ps_v7,SP500,moving_average__ps,GS
sp500_gs_moving_average__ps_v2,SP500,moving_average__ps,GS
sp500_gs_moving_average__ps_v8,SP500,moving_average__ps,GS
sp500_gs_moving_average__ps_v10,SP500,moving_average__ps,GS
sp500_gs_moving_average__ps,SP500,moving_average__ps,GS
sp500_gs_moving_average__ps_v5,SP500,moving_average__ps,GS
sp500_gs_moving_average__ps_v9,SP500,moving_average__ps,GS
sp500_jnj_moving_average__ps_v10,SP500,moving_average__ps,JNJ
sp500_jnj_moving_average__ps_v5,SP500,moving_average__ps,JNJ
sp500_jpm_moving_average__ps_v8,SP500,moving_average__ps,JPM
sp500_jpm_moving_average__ps_v9,SP500,moving_average__ps,JPM
sp500_jpm_moving_average__ps_v10,SP500,moving_average__ps,JPM
sp500_jpm_moving_average__ps_v3,SP500,moving_average__ps,JPM
sp500_jpm_moving_average__ps_v7,SP500,moving_average__ps,JPM
sp500_jpm_moving_average__ps_v4,SP500,moving_average__ps,JPM
sp500_jpm_moving_average__ps_v5,SP500,moving_average__ps,JPM
sp500_jpm_moving_average__ps,SP500,moving_average__ps,JPM
sp500_jpm_moving_average__ps_v2,SP500,moving_average__ps,JPM
sp500_jpm_moving_average__ps_v6,SP500,moving_average__ps,JPM
sp500_ko_moving_average__ps_v10,SP500,moving_average__ps,KO
sp500_ko_moving_average__ps_v8,SP500,moving_average__ps,KO
sp500_ko_moving_average__ps_v5,SP500,moving_average__ps,KO
sp500_ko_moving_average__ps_v4,SP500,moving_average__ps,KO
sp500_ko_moving_average__ps_v2,SP500,moving_average__ps,KO
sp500_ma_moving_average__ps_v2,SP500,moving_average__ps,MA
sp500_ma_moving_average__ps_v6,SP500,moving_average__ps,MA
sp500_ma_moving_average__ps_v7,SP500,moving_average__ps,MA
sp500_ma_moving_average__ps_v5,SP500,moving_average__ps,MA
sp500_ma_moving_average__ps_v8,SP500,moving_average__ps,MA
sp500_ma_moving_average__ps_v4,SP500,moving_average__ps,MA
sp500_ma_moving_average__ps,SP500,moving_average__ps,MA
sp500_ma_moving_average__ps_v10,SP500,moving_average__ps,MA
sp500_pfe_moving_average__ps_v2,SP500,moving_average__ps,PFE
sp500_pfe_moving_average__ps_v7,SP500,moving_average__ps,PFE
sp500_pfe_moving_average__ps_v6,SP500,moving_average__ps,PFE
sp500_pfe_moving_average__ps,SP500,moving_average__ps,PFE
sp500_pfe_moving_average__ps_v5,SP500,moving_average__ps,PFE
sp500_pfe_moving_average__ps_v4,SP500,moving_average__ps,PFE
sp500_pfe_moving_average__ps_v3,SP500,moving_average__ps,PFE
sp500_pfe_moving_average__ps_v9,SP500,moving_average__ps,PFE
sp500_pfe_moving_average__ps_v10,SP500,moving_average__ps,PFE
sp500_pfe_moving_average__ps_v8,SP500,moving_average__ps,PFE
sp500_pg_moving_average__ps_v7,SP500,moving_average__ps,PG
sp500_pg_moving_average__ps,SP500,moving_average__ps,PG
sp500_pg_moving_average__ps_v6,SP500,moving_average__ps,PG
sp500_pg_moving_average__ps_v8,SP500,moving_average__ps,PG
sp500_pg_moving_average__ps_v10,SP500,moving_average__ps,PG
sp500_pg_moving_average__ps_v4,SP500,moving_average__ps,PG
sp500_pg_moving_average__ps_v3,SP500,moving_average__ps,PG
sp500_pg_moving_average__ps_v5,SP500,moving_average__ps,PG
sp500_pg_moving_average__ps_v2,SP500,moving_average__ps,PG
sp500_pg_moving_average__ps_v9,SP500,moving_average__ps,PG
sp500_qqq_moving_average__ps_v9,SP500,moving_average__ps,QQQ
sp500_qqq_moving_average__ps_v2,SP500,moving_average__ps,QQQ
sp500_qqq_moving_average__ps_v7,SP500,moving_average__ps,QQQ
sp500_qqq_moving_average__ps_v3,SP500,moving_average__ps,QQQ
sp500_qqq_moving_average__ps_v8,SP500,moving_average__ps,QQQ
sp500_qqq_moving_average__ps_v5,SP500,moving_average__ps,QQQ
sp500_qqq_moving_average__ps_v4,SP500,moving_average__ps,QQQ
sp500_qqq_moving_average__ps_v10,SP500,moving_average__ps,QQQ
sp500_qqq_moving_average__ps_v6,SP500,moving_average__ps,QQQ
sp500_qqq_moving_average__ps,SP500,moving_average__ps,QQQ
sp500_spy_moving_average__ps,SP500,moving_average__ps,SPY
sp500_spy_moving_average__ps_v9,SP500,moving_average__ps,SPY
sp500_spy_moving_average__ps_v7,SP500,moving_average__ps,SPY
sp500_spy_moving_average__ps_v5,SP500,moving_average__ps,SPY
sp500_spy_moving_average__ps_v10,SP500,moving_average__ps,SPY
sp500_spy_moving_average__ps_v8,SP500,moving_average__ps,SPY
sp500_spy_moving_average__ps_v4,SP500,moving_average__ps,SPY
sp500_spy_moving_average__ps_v6,SP500,moving_average__ps,SPY
sp500_spy_moving_average__ps_v2,SP500,moving_average__ps,SPY
sp500_spy_moving_average__ps_v3,SP500,moving_average__ps,SPY
